UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft
1307109,Imperial,2021,6.0,8,2021-07-01,2,418.03000000000003,961.298,"[331.598, 86.432]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-10 00:00:00')]",16.534242803012003,22.676540416480012
1307165,Imperial,2021,6.0,8,2021-07-01,1,118.857,929.499,[118.857],[Timestamp('2021-07-25 00:00:00')],61.537734545047535,23.996688040750374
1307176,Imperial,2021,9.0,0,2021-07-01,3,412.60400000000004,1279.104,"[128.925, 150.324, 133.35500000000002]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-09-16 00:00:00')]",53.06888496334651,71.83869491934588
1307252,Imperial,2021,8.0,11,2021-07-01,2,411.952,1177.078,"[201.25, 210.702]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-17 00:00:00')]",69.37056208013193,93.75768303817097
1307265,Imperial,2021,6.0,0,2021-07-01,2,293.15599999999995,923.2230000000001,"[202.546, 90.60999999999999]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-08 00:00:00')]",43.72995285300382,42.05937683259576
1307352,Imperial,2021,5.0,5,2021-07-01,2,287.281,954.8760000000001,"[165.62900000000002, 121.652]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-06 00:00:00')]",148.41498044491198,139.88452754985155
1307375,Imperial,2021,6.0,8,2021-07-01,2,293.451,1106.741,"[173.578, 119.873]","[Timestamp('2021-07-04 00:00:00'), Timestamp('2021-07-24 00:00:00')]",47.40281755779734,45.637809104833295
1307380,Imperial,2021,6.0,8,2021-07-01,3,775.1129999999999,1101.8539999999998,"[448.561, 146.15, 180.40199999999996]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-31 00:00:00'), Timestamp('2021-09-02 00:00:00')]",1.2566573436515884,3.1957068359902023
1307414,Imperial,2021,6.0,7,2021-07-01,2,380.562,1210.653,"[248.65499999999997, 131.907]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-10 00:00:00')]",14.950057080898908,18.666088001381397
1307422,Imperial,2021,6.0,7,2021-07-01,2,426.24600000000004,1357.597,"[232.76300000000003, 193.483]","[Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-29 00:00:00')]",25.3336808543758,35.42775633023054
1307442,Imperial,2021,6.0,0,2021-07-01,2,428.75600000000003,1225.0790000000002,"[311.90500000000003, 116.851]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-07-29 00:00:00')]",69.05855507788581,97.1432737564764
1307487,Imperial,2021,5.0,7,2021-07-01,2,418.6,1250.802,"[194.424, 224.176]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-30 00:00:00')]",35.40282016355878,48.62080223249903
1307503,Imperial,2021,6.0,6,2021-07-01,2,411.25199999999995,962.809,"[329.04999999999995, 82.202]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-09 00:00:00')]",22.629998503913544,30.533570028646494
1307739,Imperial,2021,5.0,5,2021-07-01,3,770.321,1067.579,"[436.40600000000006, 202.2, 131.715]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-19 00:00:00'), Timestamp('2021-09-08 00:00:00')]",75.73429426609637,191.4032719598216
1307774,Imperial,2021,6.0,0,2021-07-01,2,370.201,1037.521,"[248.05200000000005, 122.149]","[Timestamp('2021-08-02 00:00:00'), Timestamp('2021-08-22 00:00:00')]",30.691316459957065,37.27675867714096
1308007,Imperial,2021,6.0,7,2021-07-01,2,468.826,1419.7620000000002,"[358.833, 109.99299999999998]","[Timestamp('2021-08-17 00:00:00'), Timestamp('2021-09-06 00:00:00')]",75.34987382831542,115.89888434197444
1308020,Imperial,2021,5.0,5,2021-07-01,3,463.58900000000006,1009.129,"[164.33, 175.40100000000004, 123.85799999999999]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-06 00:00:00')]",24.561547136220042,37.3571623206467
1308088,Imperial,2021,9.0,0,2021-07-01,4,587.829,1215.628,"[200.337, 148.957, 113.98, 124.555]","[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-09-10 00:00:00')]",38.39103499898623,74.03990719297596
1308106,Imperial,2021,6.0,7,2021-07-01,2,269.1,1003.342,"[189.97400000000005, 79.126]","[Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-12 00:00:00')]",23.460647907002926,20.712796429706327
1308124,Imperial,2021,6.0,6,2021-07-01,2,427.156,1059.759,"[300.372, 126.78399999999999]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-04 00:00:00')]",33.31276968193037,46.685529679313156
1308139,Imperial,2021,5.0,0,2021-07-01,2,433.722,953.844,"[203.004, 230.71800000000002]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-28 00:00:00')]",40.327403128392085,57.38478326657635
1308236,Imperial,2021,7.0,0,2021-07-01,2,271.345,1260.0600000000002,"[99.36000000000001, 171.98499999999999]","[Timestamp('2021-07-19 00:00:00'), Timestamp('2021-08-23 00:00:00')]",150.3869352740976,133.8803902623032
1308422,Imperial,2021,7.0,10,2021-07-01,1,96.65699999999998,1036.1750000000002,[96.65699999999998],[Timestamp('2021-07-07 00:00:00')],37.713806570175464,11.959656829571685
1308443,Imperial,2021,6.0,8,2021-07-01,3,598.2840000000001,1135.6200000000001,"[302.156, 184.222, 111.906]","[Timestamp('2021-07-08 00:00:00'), Timestamp('2021-08-13 00:00:00'), Timestamp('2021-09-02 00:00:00')]",70.99794811417324,139.36002752473763
1308465,Imperial,2021,5.0,7,2021-07-01,2,472.10600000000005,1210.72,"[331.13500000000005, 140.971]","[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-23 00:00:00')]",21.270790782915466,32.94641716981329
1308477,Imperial,2021,6.0,8,2021-07-01,2,333.04600000000005,959.4300000000001,"[178.51000000000002, 154.536]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-07 00:00:00')]",123.279087673362,134.7034351484991
1308545,Imperial,2021,7.0,11,2021-07-01,2,327.053,1015.9969999999998,"[181.39199999999997, 145.661]","[Timestamp('2021-08-02 00:00:00'), Timestamp('2021-09-10 00:00:00')]",64.61603430488789,69.33355599578903
1308567,Imperial,2021,7.0,10,2021-07-01,2,439.446,1309.176,"[277.194, 162.252]","[Timestamp('2021-07-17 00:00:00'), Timestamp('2021-08-15 00:00:00')]",38.352979459856975,55.29548363423986
1308641,Imperial,2021,7.0,9,2021-07-01,2,306.7629999999999,1221.748,"[201.68799999999996, 105.07499999999999]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-17 00:00:00')]",146.82364312524382,147.76922977699857
1300001,Imperial,2022,11.0,12,2022-07-01,3,428.59499999999997,1535.986,"[131.81799999999998, 197.76500000000001, 99.01199999999999]","[Timestamp('2022-07-15 00:00:00'), Timestamp('2022-08-18 00:00:00'), Timestamp('2022-09-07 00:00:00')]",121.33465197532246,170.61491195329174
1300008,Imperial,2022,8.0,10,2022-07-01,2,413.573,1291.7359999999999,"[292.829, 120.744]","[Timestamp('2022-08-17 00:00:00'), Timestamp('2022-09-08 00:00:00')]",66.60173239606972,90.3696793708653
1300020,Imperial,2022,8.0,10,2022-07-01,2,453.046,1097.1329999999998,"[345.616, 107.42999999999999]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-07-30 00:00:00')]",42.872839804334994,63.72496253935286
1300103,Imperial,2022,8.0,8,2022-07-01,1,51.18900000000001,732.531,[51.18900000000001],[Timestamp('2022-07-18 00:00:00')],75.02783425275922,12.60039306943731
1300111,Imperial,2022,9.0,0,2022-07-01,2,0.0,0.0,"[0.0, 0.0]","[Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-02 00:00:00')]",72.80313121872472,0.0
1300222,Imperial,2022,10.0,10,2022-07-01,3,491.008,1346.085,"[225.618, 164.94, 100.45]","[Timestamp('2022-07-04 00:00:00'), Timestamp('2022-08-02 00:00:00'), Timestamp('2022-08-22 00:00:00')]",35.62035661171958,57.38149625724149
1300223,Imperial,2022,6.0,6,2022-07-01,3,766.1729999999999,1232.269,"[475.549, 214.48799999999997, 76.136]","[Timestamp('2022-07-02 00:00:00'), Timestamp('2022-07-30 00:00:00'), Timestamp('2022-08-22 00:00:00')]",34.60777345810546,86.99324676416349
1300233,Imperial,2022,10.0,10,2022-07-01,2,296.769,1263.629,"[209.247, 87.52199999999999]","[Timestamp('2022-07-19 00:00:00'), Timestamp('2022-08-08 00:00:00')]",13.879405542236384,13.513705063530017
1300241,Imperial,2022,8.0,0,2022-07-01,2,445.503,1459.24,"[313.17499999999995, 132.32800000000003]","[Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-02 00:00:00')]",29.198989106156844,42.67794371312399
1300275,Imperial,2022,8.0,8,2022-07-01,1,36.173,685.894,[36.173],[Timestamp('2022-09-10 00:00:00')],40.488797789884714,4.805122317760826
1300310,Imperial,2022,10.0,10,2022-07-01,3,476.94399999999996,1367.4150000000002,"[205.05700000000002, 136.44899999999998, 135.43800000000002]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-11 00:00:00'), Timestamp('2022-09-03 00:00:00')]",69.26305092553268,108.38122231176922
1300360,Imperial,2022,8.0,8,2022-07-01,1,279.77200000000005,1054.6650000000002,[279.77200000000005],[Timestamp('2022-07-02 00:00:00')],34.128508935748954,31.326119429043167
1300435,Imperial,2022,9.0,10,2022-07-01,3,434.021,1315.11,"[229.83, 146.875, 57.315999999999995]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-02 00:00:00')]",65.72173188430251,93.5846843640317
1300543,Imperial,2022,5.0,0,2022-07-01,2,456.413,1068.297,"[291.07099999999997, 165.342]","[Timestamp('2022-07-12 00:00:00'), Timestamp('2022-08-13 00:00:00')]",31.341880716857194,46.931895681177636
1300584,Imperial,2022,9.0,9,2022-07-01,3,948.776,1432.168,"[572.62, 257.738, 118.41799999999999]","[Timestamp('2022-07-03 00:00:00'), Timestamp('2022-08-10 00:00:00'), Timestamp('2022-08-30 00:00:00')]",77.47217897695968,241.15401601392352
1300643,Imperial,2022,6.0,6,2022-07-01,2,623.157,1261.6979999999999,"[463.70300000000003, 159.454]","[Timestamp('2022-08-03 00:00:00'), Timestamp('2022-08-30 00:00:00')]",107.59024309379008,219.96592229526556
1300780,Imperial,2022,8.0,10,2022-07-01,2,253.51399999999998,931.065,"[169.88099999999997, 83.63300000000001]","[Timestamp('2022-07-30 00:00:00'), Timestamp('2022-08-23 00:00:00')]",35.38681417136804,29.43258795223161
1300801,Imperial,2022,7.0,10,2022-07-01,2,339.6530000000001,1180.9070000000002,"[215.59900000000005, 124.05400000000002]","[Timestamp('2022-07-12 00:00:00'), Timestamp('2022-08-09 00:00:00')]",39.961435406147125,44.5309101706171
1300982,Imperial,2022,11.0,0,2022-07-01,4,376.583,1146.1519999999998,"[131.428, 90.675, 101.87200000000001, 52.60800000000001]","[Timestamp('2022-07-21 00:00:00'), Timestamp('2022-08-14 00:00:00'), Timestamp('2022-09-07 00:00:00'), Timestamp('2022-09-28 00:00:00')]",27.184798546803616,33.587050495902055
1301002,Imperial,2022,9.0,9,2022-07-01,3,478.384,984.156,"[304.761, 80.0, 93.62299999999999]","[Timestamp('2022-07-09 00:00:00'), Timestamp('2022-08-10 00:00:00'), Timestamp('2022-09-10 00:00:00')]",93.10762599159776,146.13254118229824
1301009,Imperial,2022,11.0,11,2022-07-01,3,329.279,1207.145,"[130.245, 118.314, 80.72000000000001]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-08 00:00:00'), Timestamp('2022-08-28 00:00:00')]",74.01738739652663,79.9618481120108
1301052,Imperial,2022,9.0,10,2022-07-01,2,362.745,1248.0359999999998,"[234.49300000000002, 128.252]","[Timestamp('2022-07-16 00:00:00'), Timestamp('2022-08-05 00:00:00')]",38.70936558307063,46.068336018474255
1301074,Imperial,2022,8.0,10,2022-07-01,2,492.998,1111.173,"[414.611, 78.38700000000001]","[Timestamp('2022-07-19 00:00:00'), Timestamp('2022-08-08 00:00:00')]",6.282026877741188,10.160848709555939
1301175,Imperial,2022,9.0,11,2022-07-01,3,561.302,1431.5810000000001,"[228.07899999999998, 193.594, 139.62900000000002]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2022-09-06 00:00:00')]",77.90891282462715,143.47253473191887
1301198,Imperial,2022,8.0,0,2022-07-01,2,479.21000000000004,1389.469,"[252.812, 226.398]","[Timestamp('2022-07-28 00:00:00'), Timestamp('2022-09-12 00:00:00')]",41.626352502679566,65.44542120344185
1301254,Imperial,2022,11.0,0,2022-07-01,3,275.317,1324.562,"[126.169, 104.53200000000001, 44.616]","[Timestamp('2022-07-20 00:00:00'), Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-08 00:00:00')]",25.769419321806478,23.276769092591188
1301255,Imperial,2022,8.0,0,2022-07-01,2,389.25300000000004,1409.353,"[208.382, 180.871]","[Timestamp('2022-07-29 00:00:00'), Timestamp('2022-08-27 00:00:00')]",11.747784046705988,15.002822124450283
1301277,Imperial,2022,8.0,8,2022-07-01,1,169.38399999999996,965.06,[169.38399999999996],[Timestamp('2022-07-24 00:00:00')],35.16565583637318,19.542321024239612
1301319,Imperial,2022,9.0,0,2022-07-01,2,457.804,1604.324,"[325.674, 132.13]","[Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-02 00:00:00')]",39.94726531720138,60.00005856717867
1301371,Imperial,2022,9.0,9,2022-07-01,3,420.057,1287.579,"[139.51700000000002, 171.152, 109.38800000000002]","[Timestamp('2022-07-14 00:00:00'), Timestamp('2022-08-16 00:00:00'), Timestamp('2022-09-07 00:00:00')]",12.165725444834722,16.766069990751113
1301391,Imperial,2022,8.0,0,2022-07-01,3,360.033,1118.253,"[216.443, 104.299, 39.291000000000004]","[Timestamp('2022-07-29 00:00:00'), Timestamp('2022-08-29 00:00:00'), Timestamp('2022-09-28 00:00:00')]",36.762220507273675,43.42392564270099
1301509,Imperial,2022,10.0,0,2022-07-01,4,520.414,1412.2259999999999,"[176.302, 144.185, 116.994, 82.93299999999999]","[Timestamp('2022-07-11 00:00:00'), Timestamp('2022-08-07 00:00:00'), Timestamp('2022-08-27 00:00:00'), Timestamp('2022-09-27 00:00:00')]",18.785660433153254,32.074542941794675
1301513,Imperial,2022,10.0,11,2022-07-01,3,489.32,1196.5059999999999,"[239.19199999999998, 174.595, 75.533]","[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-08-05 00:00:00'), Timestamp('2022-08-25 00:00:00')]",53.760362991786636,86.3058425824837
1301569,Imperial,2022,8.0,8,2022-07-01,1,183.094,1073.685,[183.094],[Timestamp('2022-07-18 00:00:00')],8.332179824267236,5.005157915828035
1301821,Imperial,2022,7.0,0,2022-07-01,3,455.476,980.3430000000001,"[149.325, 135.019, 171.132]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-12 00:00:00'), Timestamp('2022-09-27 00:00:00')]",5.808369277956361,8.679700804614342
1302122,Imperial,2022,9.0,10,2022-07-01,3,444.74899999999997,1321.095,"[135.124, 213.49399999999997, 96.13100000000001]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-21 00:00:00'), Timestamp('2022-09-10 00:00:00')]",12.98809748725697,18.951585857480477
1302164,Imperial,2022,10.0,0,2022-07-01,3,462.372,1270.92,"[232.10100000000003, 100.58800000000001, 129.683]","[Timestamp('2022-07-17 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2022-09-26 00:00:00')]",94.75334235551732,143.7378359960802
1302175,Imperial,2022,8.0,8,2022-07-01,2,308.658,1402.348,"[197.67200000000003, 110.98599999999999]","[Timestamp('2022-07-20 00:00:00'), Timestamp('2022-08-09 00:00:00')]",68.33669921873626,69.2016696438868
1302200,Imperial,2022,7.0,7,2022-07-01,2,465.85400000000004,872.3710000000001,"[341.48, 124.37400000000001]","[Timestamp('2022-07-30 00:00:00'), Timestamp('2022-09-01 00:00:00')]",41.5555598002681,63.51320129656856
1302282,Imperial,2022,9.0,11,2022-07-01,3,525.314,1367.6290000000001,"[291.614, 172.51799999999997, 61.181999999999995]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-08-10 00:00:00'), Timestamp('2022-08-30 00:00:00')]",33.49409004313399,57.726097168369044
1302527,Imperial,2022,12.0,12,2022-07-01,3,398.34,1375.013,"[155.626, 178.06199999999998, 64.652]","[Timestamp('2022-07-02 00:00:00'), Timestamp('2022-08-01 00:00:00'), Timestamp('2022-08-21 00:00:00')]",74.15011875710925,96.90603118670242
1302561,Imperial,2022,8.0,9,2022-07-01,1,308.072,1261.1479999999997,[308.072],[Timestamp('2022-08-04 00:00:00')],69.65373788997148,70.40146436758299
1302580,Imperial,2022,9.0,11,2022-07-01,2,489.21,1180.29,"[283.063, 206.147]","[Timestamp('2022-07-01 00:00:00'), Timestamp('2022-08-09 00:00:00')]",59.82098123463105,96.01385245995358
1302603,Imperial,2022,6.0,0,2022-07-01,3,468.5539999999999,1110.047,"[254.69799999999998, 121.785, 92.07099999999997]","[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-28 00:00:00'), Timestamp('2022-08-18 00:00:00')]",37.5934706879317,57.79058748265467
1302622,Imperial,2022,9.0,10,2022-07-01,2,382.16499999999996,1247.9299999999998,"[265.83299999999997, 116.332]","[Timestamp('2022-08-17 00:00:00'), Timestamp('2022-09-09 00:00:00')]",41.381951265085256,51.8856082848468
1302700,Imperial,2022,8.0,9,2022-07-01,2,294.44,1029.9270000000001,"[161.238, 133.202]","[Timestamp('2022-07-23 00:00:00'), Timestamp('2022-08-24 00:00:00')]",5.570706549520508,5.381361011944941
1302713,Imperial,2022,10.0,13,2022-07-01,3,312.42499999999995,1231.6699999999998,"[135.77999999999997, 81.85499999999999, 94.78999999999999]","[Timestamp('2022-07-19 00:00:00'), Timestamp('2022-08-17 00:00:00'), Timestamp('2022-09-06 00:00:00')]",73.032487434336,74.85949765968643
1302717,Imperial,2022,9.0,9,2022-07-01,3,390.119,1260.652,"[122.18800000000002, 160.67100000000002, 107.26]","[Timestamp('2022-07-14 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2022-09-04 00:00:00')]",16.67582139384992,21.34368361662512
1302738,Imperial,2022,8.0,9,2022-07-01,3,443.764,1128.3319999999999,"[215.862, 107.633, 120.26899999999999]","[Timestamp('2022-07-13 00:00:00'), Timestamp('2022-08-04 00:00:00'), Timestamp('2022-08-24 00:00:00')]",36.984183955818374,53.84596262785362
1302813,Imperial,2022,8.0,10,2022-07-01,2,540.2239999999999,1427.596,"[420.029, 120.195]","[Timestamp('2022-07-31 00:00:00'), Timestamp('2022-08-20 00:00:00')]",73.36993363674503,130.04002306094796
1302828,Imperial,2022,9.0,11,2022-07-01,2,271.98499999999996,1213.013,"[153.98099999999997, 118.00399999999999]","[Timestamp('2022-07-19 00:00:00'), Timestamp('2022-08-08 00:00:00')]",69.16209376163933,61.716050104197734
1302832,Imperial,2022,8.0,9,2022-07-01,2,496.8450000000001,1000.1270000000001,"[380.02400000000006, 116.82100000000001]","[Timestamp('2022-07-01 00:00:00'), Timestamp('2022-07-21 00:00:00')]",8.76202156650756,14.282698835995568
1303097,Imperial,2022,7.0,0,2022-07-01,2,392.42299999999994,754.5239999999999,"[175.75099999999998, 216.67199999999997]","[Timestamp('2022-07-01 00:00:00'), Timestamp('2022-08-12 00:00:00')]",23.47479479704101,30.22325918188721
1303142,Imperial,2022,8.0,0,2022-07-01,3,346.623,908.951,"[84.743, 148.92100000000002, 112.95899999999999]","[Timestamp('2022-07-06 00:00:00'), Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-09 00:00:00')]",25.305077174414638,28.77730238001025
1303150,Imperial,2022,8.0,8,2022-07-01,1,128.463,741.5260000000001,[128.463],[Timestamp('2022-07-21 00:00:00')],42.15539941988273,17.767090143295256
1303190,Imperial,2022,8.0,0,2022-07-01,2,504.93899999999996,1404.0169999999998,"[370.051, 134.88799999999998]","[Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-02 00:00:00')]",108.63095062059652,179.96064165161872
1303194,Imperial,2022,7.0,0,2022-07-01,3,480.15900000000005,1070.605,"[220.562, 172.638, 86.959]","[Timestamp('2022-07-09 00:00:00'), Timestamp('2022-08-13 00:00:00'), Timestamp('2022-09-26 00:00:00')]",46.02492429027715,72.50420479755638
1303244,Imperial,2022,10.0,0,2022-07-01,3,637.252,1325.538,"[209.669, 247.857, 179.726]","[Timestamp('2022-07-02 00:00:00'), Timestamp('2022-08-17 00:00:00'), Timestamp('2022-09-27 00:00:00')]",39.68909393244768,82.97885330262517
1303251,Imperial,2022,10.0,0,2022-07-01,3,458.646,1338.1680000000001,"[244.23400000000004, 138.80599999999998, 75.60599999999998]","[Timestamp('2022-08-09 00:00:00'), Timestamp('2022-09-07 00:00:00'), Timestamp('2022-09-27 00:00:00')]",53.0913208220418,79.88885147554522
1303264,Imperial,2022,7.0,0,2022-07-01,2,284.878,1093.796,"[198.789, 86.089]","[Timestamp('2022-08-12 00:00:00'), Timestamp('2022-09-07 00:00:00')]",68.77303993863434,64.27797267597857
1303285,Imperial,2022,7.0,0,2022-07-01,2,551.293,1413.4419999999998,"[448.887, 102.40599999999999]","[Timestamp('2022-09-01 00:00:00'), Timestamp('2022-09-25 00:00:00')]",79.56302609608014,143.90596898158236
1303400,Imperial,2022,10.0,10,2022-07-01,3,525.754,1386.9550000000002,"[216.19100000000003, 179.277, 130.286]","[Timestamp('2022-07-15 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2022-09-06 00:00:00')]",60.50388497271664,104.36404048538604
